timestamp,error_x,error_y,u_x,u_y,error_area,angle_x,angle_y,estado_tracking
1789421829.1165886,-6,27,-0.24111252409171965,0.23878914616347383,0.6639477124183006,77.8194067827426,72.13330992001218,1
1789421829.1524568,-10,28,-0.3556823917531248,0.15868466084735314,0.6630294117647059,77.46372439098948,72.29199458085954,1
1789421829.1885412,-11,23,-0.32386134373244324,0.04204349264105153,0.6628300653594771,77.13986304725704,72.3340380735006,1
1789421829.2243748,-6,21,-0.19024838688219253,0.07849914017487643,0.664156862745098,76.94961466037485,72.41253721367546,1
1789421829.2592604,0,20,0.0,0.09596913436907044,0.6657745098039216,76.94961466037485,72.50850634804453,1
1789421829.2981513,8,17,-0.013282617639893635,0.05504105194336597,0.6672516339869281,76.93633204273496,72.5635473999879,1
1789421829.3348331,13,12,0.019466520032066198,-0.015755691984362927,0.6679967320261437,76.95579856276703,72.54779170800353,1
1789421829.371296,13,5,-0.039020400047302256,0.0,0.6715130718954249,76.91677816271972,72.54779170800353,1
1789421829.4066563,13,-4,-0.02982479095458984,0.0,0.675297385620915,76.88695337176513,72.54779170800353,1
1789421829.4425287,13,-13,-0.020656394958496083,-0.34169499407242865,0.679264705882353,76.86629697680664,72.2060967139311,1
1789421829.4779773,12,-26,-0.036249281505870444,-0.5573896172743873,0.6841503267973856,76.83004769530076,71.64870709665672,1
1789421829.5142643,13,-40,0.011072588261242874,-0.7361635052335167,0.6848692810457516,76.841120283562,70.9125435914232,1
1789421829.5510058,14,-52,0.031170273444156123,-0.86454232278337,0.6861470588235294,76.87229055700617,70.04800126863984,1
1789421829.587475,17,-84,0.1010480075949273,-1.4784681384879748,0.6881274509803922,76.9733385646011,68.56953313015187,1
1789421829.6233923,19,-100,0.12148127334838689,-1.4227975963613426,0.6895261437908496,77.09481983794949,67.14673553379052,1
1789421829.6592755,21,-114,0.15655759588870605,-1.5350281846382763,0.686702614379085,77.25137743383819,65.61170734915224,1
1789421829.6947815,22,-111,0.1684046490612681,-1.2677317764669525,0.6831830065359478,77.41978208289946,64.34397557268528,1
1789421829.7312844,24,-87,0.21923191018886481,-0.7411445988592038,0.6830653594771242,77.63901399308833,63.60283097382608,1
1789421829.7673566,28,-69,0.3074741107286518,-0.6405683531673925,0.6838202614379085,77.94648810381698,62.962262620658684,1
1789421829.8057232,28,-65,0.27351992130279545,-0.7978770962911415,0.6817516339869281,78.22000802511977,62.164385524367546,1
1789421829.8424938,24,-55,0.1968097806386475,-0.6140754951778492,0.6814183006535948,78.41681780575841,61.550310029189696,1
1789421829.87872,25,-35,0.29309160828635594,-0.27392454221133977,0.6836045751633987,78.70990941404477,61.276385486978356,1
1789421829.9152424,26,-30,0.3219657402664791,-0.4315470486088444,0.6829183006535948,79.03187515431125,60.844838438369514,1
1789421829.951065,18,-38,0.12936007223780238,-0.6917542331108536,0.6783431372549019,79.16123522654905,60.15308420525866,1
1789421829.98717,10,-25,0.057851788367726475,-0.27015913453609947,0.6770980392156862,79.21908701491678,59.88292507072256,1
1789421830.0221329,0,-25,0.0,-0.45,0.6793496732026144,79.21908701491678,59.432925070722554,1
1789421830.057907,-10,-38,-0.18714885819198676,-0.761372291521139,0.6798104575163398,79.03193815672479,58.67155277920141,1
1789421830.0936024,-18,-32,-0.2506546435353401,-0.43594244258286907,0.6749019607843137,78.78128351318945,58.23561033661854,1
1789421830.129069,-19,-12,-0.17618379993618088,-0.03797120744491289,0.6750686274509804,78.60509971325327,58.19763912917363,1
1789421830.1681817,-20,-8,-0.20049687086082701,-0.2288758250397665,0.6775457516339869,78.40460284239244,57.968763304133866,1
1789421830.205295,-23,-11,-0.2752019699339505,-0.3504189751760292,0.6775980392156863,78.12940087245849,57.61834432895784,1
1789421830.240739,-26,1,-0.3251733206405735,0.0,0.6756470588235294,77.80422755181792,57.61834432895784,1
1789421830.2762942,-28,12,-0.3517053773420282,0.09901406197582324,0.6761111111111111,77.45252217447589,57.71735839093366,1
1789421830.3116038,-29,7,-0.36775436429808545,-0.17881111111914738,0.6790228758169935,77.08476781017781,57.538547279814516,1
1789421830.3470485,-31,2,-0.42368947406280194,0.0,0.6750915032679738,76.66107833611501,57.538547279814516,1
1789421830.3835392,-31,8,-0.41816497802734376,-0.0795572081037103,0.6741633986928105,76.24291335808766,57.45899007171081,1
1789421830.4192023,-13,1,9.991621992097577e-05,0.0,0.6809313725490196,76.24301327430759,57.45899007171081,1
1789421830.4538872,0,2,0.0,0.0,0.6758169934640523,76.24301327430759,57.45899007171081,1
1789421830.4895692,10,8,0.16117271586045648,-0.06954139232635499,0.6751830065359478,76.40418599016805,57.38944867938445,1
1789421830.5252888,20,10,0.2506309891542897,-0.014399847873391686,0.6706307189542484,76.65481697932233,57.37504883151106,1
1789421830.5604143,28,14,0.3241753298262133,0.06437863141477046,0.6603202614379085,76.97899230914855,57.43942746292583,1
1789421830.5973508,30,14,0.2795381609655936,0.017775273323059088,0.6607352941176471,77.25853047011415,57.45720273624889,1
1789421830.6344101,30,12,0.274659948348999,-0.020317268687452723,0.664921568627451,77.53319041846315,57.43688546756144,1
1789421830.671492,31,6,0.3211476987930714,-0.12974707715675687,0.666578431372549,77.85433811725622,57.30713839040468,1
1789421830.707312,33,1,0.37917782789539123,0.0,0.6607875816993464,78.23351594515161,57.30713839040468,1
1789421830.7426465,33,0,0.37504077911376954,0.0,0.6570457516339869,78.60855672426538,57.30713839040468,1
1789421830.7807717,26,-7,0.2311396919389106,-0.2536704747043261,0.6752549019607843,78.83969641620429,57.05346791570035,1
1789421830.8175209,16,-14,0.10036049320400564,-0.36964481624167606,0.6677581699346405,78.9400569094083,56.68382309945868,1
1789421830.853121,2,-19,0.0,-0.40832349592119654,0.6628758169934641,78.9400569094083,56.27549960353748,1
1789421830.8883715,3,-25,0.0,-0.50071907367184,0.6538169934640523,78.9400569094083,55.774780529865644,1
1789421830.9270623,1,-34,0.0,-0.6482479138024743,0.659264705882353,78.9400569094083,55.12653261606317,1
1789421830.962898,-6,-37,-0.07680196960088863,-0.6117545876278397,0.65909477124183,78.8632549398074,54.51477802843533,1
1789421830.999513,-13,-24,-0.17636950989732558,-0.2623933499237795,0.6616535947712419,78.68688542991008,54.252384678511554,1
1789421831.0351138,-16,-4,-0.1636450208773753,0.0,0.6589673202614379,78.5232404090327,54.252384678511554,1
1789421831.0710413,-17,4,-0.15838532172422104,0.0,0.6545228758169934,78.36485508730847,54.252384678511554,1
1789421831.1064558,-17,9,-0.15630269527435303,0.06352111878131922,0.6552450980392157,78.20855239203412,54.31590579729287,1
1789421831.1419885,-17,16,-0.1683871412277222,0.08911163992870098,0.6529705882352941,78.0401652508064,54.405017437221574,1
1789421831.1777833,-17,19,-0.18055694580078127,0.07613149002512345,0.6516470588235294,77.85960830500561,54.4811489272467,1
1789421831.2139838,-16,17,-0.1683224669096137,-0.001101404438284801,0.6513496732026144,77.691285838096,54.48004752280841,1
1789421831.250063,-17,16,-0.21826427902341158,0.014220134208835363,0.6518071895424836,77.47302155907258,54.49426765701725,1
1789421831.2856884,-15,20,-0.1670621217732965,0.13845353534537602,0.6505555555555556,77.30595943729928,54.632721192362624,1
1789421831.3217041,-13,21,-0.15669257736324757,0.12134122429920427,0.6606699346405229,77.14926685993603,54.75406241666183,1
1789421831.356495,-2,28,0.0,0.2977161286114895,0.6519934640522875,77.14926685993603,55.05177854527332,1
1789421831.3915331,1,37,0.0,0.44122719140808064,0.6587777777777778,77.14926685993603,55.493005736681404,1
1789421831.427325,3,44,0.0,0.5122318052614057,0.6571830065359477,77.14926685993603,56.00523754194281,1
1789421831.4640634,6,50,0.08936157198447582,0.5925449177925445,0.6439313725490196,77.2386284319205,56.597782459735356,1
1789421831.5003645,3,63,0.0,0.8662084302599284,0.6480359477124183,77.2386284319205,57.46399088999529,1
1789421831.5369773,7,66,0.049684351705523384,0.8060774358407194,0.6307745098039216,77.28831278362603,58.27006832583601,1
1789421831.572361,5,77,0.0,1.085354533800506,0.6375947712418301,77.28831278362603,59.35542285963651,1
1789421831.6083708,6,80,0.034393392348277624,1.0415631527835583,0.6311601307189543,77.3227061759743,60.39698601242007,1
1789421831.6440086,9,80,0.11990549422180476,1.0,0.6232777777777778,77.44261167019611,61.39698601242007,1
1789421831.680293,12,79,0.15786616447871998,0.976217364730315,0.6172091503267974,77.60047783467483,62.37320337715039,1
1789421831.7165616,17,77,0.24784689342907984,0.9424126100883338,0.608578431372549,77.84832472810392,63.31561598723872,1
1789421831.7533429,19,76,0.23998388888022115,0.9464173213557082,0.591,78.08830861698414,64.26203330859443,1
1789421831.7896028,23,68,0.32463914632648705,0.7696555207703034,0.5904150326797386,78.41294776331063,65.03168882936473,1
1789421831.826262,27,65,0.3838621858243516,0.8090812916653118,0.5825228758169935,78.79680994913498,65.84077012103003,1
1789421831.8636053,29,67,0.3977414093315812,0.8967729506836375,0.5743333333333334,79.19455135846657,66.73754307171367,1
1789421831.9009392,30,62,0.4167527654452625,0.7530098960562714,0.5718300653594771,79.61130412391184,67.49055296776994,1
1789421831.9397042,30,56,0.426624698638916,0.6826376307262879,0.5697156862745099,80.03792882255075,68.17319059849623,1
1789421831.9761992,32,63,0.4973828858854122,0.9258954822189126,0.5636830065359477,80.53531170843617,69.09908608071515,1
1789421832.0127485,20,72,0.20035337367007355,1.043137337795784,0.5617908496732026,80.73566508210624,70.14222341851094,1
1789421832.0500903,10,73,0.13812998865873477,0.9433951111707257,0.5586633986928105,80.87379507076497,71.08561852968167,1
1789421832.086744,-7,82,-0.1347279094049852,1.142710633760695,0.5432908496732026,80.73906716135998,72.22832916344237,1
1789421832.123643,-14,85,-0.07827689690146507,1.0906485201289597,0.543516339869281,80.66079026445851,73.31897768357133,1
1789421832.1596036,-22,86,-0.1904933417824219,1.0739083191850596,0.5382614379084968,80.47029692267608,74.3928860027564,1
1789421832.1955335,-25,83,-0.16892129517846038,0.988265354994063,0.5383692810457517,80.30137562749762,75.38115135775047,1
1789421832.2322528,-27,84,-0.19427495961367347,1.0536241513944742,0.5379052287581699,80.10710066788394,76.43477550914494,1
1789421832.2695134,-27,88,-0.18714266777038574,1.1336513808409123,0.5395359477124183,79.91995800011355,77.56842688998586,1
1789421832.3057334,-45,117,-0.648208941857868,1.7703173186416803,0.6174640522875817,79.27174905825568,79.33874420862753,1
1789421832.3415794,-45,107,-0.4315965795516968,1.1287662302677657,0.6231960784313726,78.84015247870398,80.4675104388953,1
1789421832.3793266,-48,101,-0.5375359752986245,1.1314412506555453,0.614578431372549,78.30261650340536,81.59895168955084,1
1789421832.4180198,-47,98,-0.5117272266042537,1.141241130338892,0.6016143790849673,77.79088927680111,82.74019281988974,1
1789421832.4538672,-33,78,-0.21312453424044694,0.7010399388114794,0.6478300653594771,77.57776474256066,83.44123275870122,1
1789421832.4891083,-21,68,-0.13280909799658708,0.7381116756764072,0.6287156862745098,77.44495564456408,84.17934443437763,1
1789421832.5242214,-8,53,0.00637440709919343,0.5164015807378135,0.6356045751633987,77.45133005166326,84.69574601511545,1
1789421832.5582664,4,45,0.0,0.5322684556222983,0.6450686274509804,77.45133005166326,85.22801447073775,1
1789421832.5927715,11,37,0.1650837732492166,0.4541496499053986,0.6499705882352941,77.61641382491248,85.68216412064315,1
1789421832.6283674,12,30,0.05892177775673442,0.40173986613119145,0.6509869281045751,77.67533560266922,86.08390398677435,1
1789421832.6639035,13,24,0.07817588967085204,0.35561096132952397,0.6485555555555556,77.75351149234007,86.43951494810386,1
1789421832.7000725,15,20,0.12265751790449497,0.34469280623446497,0.6451830065359477,77.87616901024457,86.78420775433833,1
1789421832.735647,16,18,0.1304045306793785,0.35190103772384085,0.6443921568627451,78.00657354092395,87.13610879206216,1
1789421832.771116,16,13,0.12771998405456542,0.25951934128717863,0.6456633986928104,78.13429352497852,87.39562813334933,1
1789421832.8074312,16,6,0.1393384075164795,0.16361024038240568,0.6438039215686274,78.273631932495,87.55923837373174,1
1789421832.841845,18,2,0.2005020791017462,0.0,0.6433562091503268,78.47413401159675,87.55923837373174,1
1789421832.8794012,18,-1,0.1854641532897949,0.0,0.6421993464052288,78.65959816488655,87.55923837373174,1
1789421832.914437,17,-1,0.17308028690853183,0.0,0.6423366013071895,78.83267845179508,87.55923837373174,1
1789421832.9494107,17,5,0.1992686700820923,0.0,0.642375816993464,79.03194712187717,87.55923837373174,1
1789421832.9849122,16,12,0.1861105085055624,0.336903201192891,0.642437908496732,79.21805763038273,87.89614157492464,1
1789421833.020632,8,18,0.014178217694955267,0.46398069825336546,0.6420653594771242,79.23223584807769,88.360122273178,1
1789421833.055645,1,22,0.0,0.4772323856697437,0.6421764705882353,79.23223584807769,88.83735465884774,1
1789421833.0910325,0,25,0.0,0.4923855450907474,0.6418366013071896,79.23223584807769,89.32974020393848,1
1789421833.1259093,-2,22,0.0,0.37696119194696986,0.6405555555555555,79.23223584807769,89.70670139588546,1
1789421833.1612291,-2,18,0.0,0.32341961419128556,0.6454248366013072,79.23223584807769,90.03012101007674,1
1789421833.1965172,-2,8,0.0,0.1382833047262505,0.6491895424836601,79.23223584807769,90.16840431480298,1
1789421833.2316656,-2,-4,0.0,0.0,0.6487156862745098,79.23223584807769,90.16840431480298,1
1789421833.267129,-3,-15,0.0,-0.13411205888332414,0.6465555555555556,79.23223584807769,90.03429225591967,1
1789421833.302925,-4,-25,0.0,-0.22866477331361454,0.645173202614379,79.23223584807769,89.80562748260606,1
1789421833.3380318,-4,-36,0.0,-0.38101154488527367,0.6416503267973857,79.23223584807769,89.42461593772079,1
1789421833.3729794,-3,-43,0.0,-0.4245862231598283,0.6395359477124183,79.23223584807769,89.00002971456095,1
1789421833.4084015,-3,-48,0.0,-0.47899121651592735,0.6361960784313726,79.23223584807769,88.52103849804503,1
1789421833.44334,-3,-55,0.0,-0.6170239873975923,0.6344640522875817,79.23223584807769,87.90401451064744,1
1789421833.4781356,-2,-66,0.0,-0.8308491094955501,0.6344019607843138,79.23223584807769,87.0731654011519,1
1789421833.5133746,0,-79,0.0,-1.0429289135952766,0.6304117647058823,79.23223584807769,86.03023648755662,1
1789421833.548174,3,-104,0.0,-1.540163910540628,0.6249281045751633,79.23223584807769,84.490072577016,1
1789421833.583535,4,-116,0.0,-1.52961074042622,0.6131470588235294,79.23223584807769,82.96046183658977,1
1789421833.6181197,4,-111,0.0,-1.2377462032468787,0.6121013071895425,79.23223584807769,81.72271563334289,1
1789421833.653592,3,-96,0.0,-0.9485708140660285,0.6131143790849674,79.23223584807769,80.77414481927686,1
1789421833.6894078,6,-79,0.18490756876527925,-0.7531029542706021,0.615764705882353,79.41714341684298,80.02104186500625,1
1789421833.7254937,9,-57,0.26446310633410036,-0.4650282647206579,0.6149607843137255,79.68160652317708,79.5560136002856,1
1789421833.7611253,11,-31,0.27878558366266176,-0.1452974289001257,0.611967320261438,79.96039210683975,79.41071617138547,1
1789421833.7968888,10,-2,0.23426374204329747,0.0,0.6093660130718954,80.19465584888304,79.41071617138547,1
1789421833.8330922,10,29,0.2551275587081909,0.5486936514376053,0.6046111111111111,80.44978340759124,79.95940982282308,1
1789421833.869504,6,57,0.16462940147975516,0.8375512765543078,0.6002843137254902,80.614412809071,80.79696109937738,1
1789421833.9048617,-2,54,0.0,0.41883863332784,0.603359477124183,80.614412809071,81.21579973270522,1
1789421833.9410439,-10,28,-0.06665152011865819,-0.13688727008242782,0.6083202614379085,80.54776128895234,81.0789124626228,1
1789421833.9771295,-19,7,-0.18321757990619097,-0.27425299627749083,0.6106928104575163,80.36454370904616,80.8046594663453,1
1789421834.0137413,-30,-7,-0.3407109808784375,-0.31961820900057786,0.6063823529411765,80.02383272816772,80.48504125734472,1
1789421834.0504904,-29,-41,-0.18819218879250962,-0.9611901449837901,0.6100424836601307,79.8356405393752,79.52385111236093,1
1789421834.0873857,-25,-58,-0.12609010796924405,-0.9416440564137326,0.6085098039215686,79.70955043140596,78.5822070559472,1
1789421834.1239262,-17,-68,-0.003228476107659098,-0.9978815576194522,0.6060196078431372,79.70632195529829,77.58432549832774,1
1789421834.1611404,-8,-72,0.09231892914659703,-0.9737548653342133,0.6063071895424836,79.7986408844449,76.61057063299353,1
1789421834.198849,-7,-78,-0.010647993710843181,-1.0595611366136803,0.6096470588235294,79.78799289073405,75.55100949637985,1
1789421834.2375627,-8,-79,-0.05302037804083793,-1.002913099966134,0.6103921568627451,79.7349725126932,74.54809639641371,1
1789421834.2739754,-8,-74,-0.04593345642089844,-0.8713161324975273,0.6149803921568627,79.6890390562723,73.67678026391619,1
1789421834.3096626,-5,-56,0.0,-0.5073936441443552,0.6216307189542484,79.6890390562723,73.16938661977183,1
1789421834.3454387,-5,-25,0.0,-0.01673300899700103,0.6246960784313725,79.6890390562723,73.15265361077482,1
1789421834.3804464,-3,4,0.0,0.0,0.622640522875817,79.6890390562723,73.15265361077482,1
1789421834.416267,-8,4,-0.06879901885986328,0.0,0.6275392156862745,79.62024003741244,73.15265361077482,1
1789421834.453828,-8,10,-0.07471355438232422,0.083035117826251,0.6319052287581699,79.54552648303012,73.23568872860108,1
1789421834.4897199,-4,28,0.0,0.37303001917469497,0.6364150326797385,79.54552648303012,73.60871874777577,1
1789421834.5250185,0,35,0.0,0.31564821433051754,0.6334313725490196,79.54552648303012,73.92436696210629,1
1789421834.5609303,2,32,0.0,0.16771569526505908,0.6366928104575164,79.54552648303012,74.09208265737135,1
1789421834.5972192,5,33,0.0,0.25715271589780153,0.6398169934640523,79.54552648303012,74.34923537326915,1
1789421834.634021,12,45,0.22403191992682625,0.5590093352844782,0.6433333333333333,79.76955840295695,74.90824470855362,1
1789421834.6709626,23,55,0.44429850195288506,0.6725322646805063,0.6412320261437908,80.21385690490983,75.58077697323414,1
1789421834.707539,33,54,0.5563490503952878,0.553072787264289,0.6421535947712418,80.77020595530512,76.13384976049842,1
1789421834.7430892,44,52,0.715654479028892,0.5555822416857984,0.6451960784313725,81.48586043433401,76.68943200218422,1
1789421834.778631,56,49,0.8895933926745228,0.5463426652373693,0.6470457516339869,82.37545382700854,77.2357746674216,1
1789421834.8150833,86,31,1.4718361415498213,0.18415375143171356,0.6598660130718954,83.84728996855836,77.4199284188533,1
1789421834.8519385,100,17,1.3897261906300484,0.11381959485063547,0.6634869281045752,85.2370161591884,77.53374801370394,1
1789421834.888213,99,3,1.176436998376697,0.0,0.6629673202614379,86.4134531575651,77.53374801370394,1
1789421834.9239602,104,-2,1.3099680379007774,0.0,0.6601535947712418,87.72342119546587,77.53374801370394,1
1789421834.9599133,96,-3,1.0488388691221584,0.0,0.6613169934640523,88.77226006458804,77.53374801370394,1
1789421834.9960282,85,-4,0.8977023852750692,0.0,0.6651503267973856,89.6699624498631,77.53374801370394,1
1789421835.0323036,72,-3,0.74063713577063,0.0,0.6711045751633987,90.41059958563373,77.53374801370394,1
1789421835.0689113,58,0,0.5889192661386371,0.0,0.6739967320261437,90.99951885177236,77.53374801370394,1
1789421835.1051424,46,0,0.49433727865183336,0.0,0.6755098039215687,91.49385613042419,77.53374801370394,1
1789421835.140906,39,-3,0.49216030178216774,0.0,0.6782614379084967,91.98601643220636,77.53374801370394,1
1789421835.1764271,33,-3,0.44552427947070555,0.0,0.6792222222222222,92.43154071167706,77.53374801370394,1
1789421835.2122955,30,-2,0.45818574789647887,0.0,0.6792777777777778,92.88972645957354,77.53374801370394,1
1789421835.249074,17,-8,0.19025517550568313,-0.041342512373532356,0.6840816993464053,93.07998163507922,77.49240550133041,1
1789421835.2856762,12,-8,0.2517582131514552,-0.015725045204162597,0.6842614379084967,93.33173984823068,77.47668045612625,1
1789421835.3219306,4,-6,0.0,0.027567017512133037,0.6844640522875817,93.33173984823068,77.50424747363837,1
1789421835.3584816,-5,-7,0.0,-0.028892120538411344,0.6849738562091503,93.33173984823068,77.47535535309996,1
1789421835.3948762,-13,-9,-0.07286293120050719,-0.06909179114708579,0.6811045751633987,93.25887691703018,77.40626356195287,1
1789421835.431877,-19,-8,-0.11359952708016635,-0.024153733172699986,0.6796666666666666,93.14527738995001,77.38210982878017,1
1789421835.469874,-27,-7,-0.2381670451529369,-0.019834212776603466,0.6794019607843137,92.90711034479708,77.36227561600357,1
1789421835.5064974,-36,-9,-0.3722211429990918,-0.08688713836779186,0.6785947712418301,92.53488920179798,77.27538847763579,1
1789421835.543255,-47,-11,-0.5435215489264293,-0.11487667836352407,0.6760980392156862,91.99136765287155,77.16051179927226,1
1789421835.579901,-59,-8,-0.7208365908698599,-0.022605918539564424,0.6747450980392157,91.27053106200168,77.13790588073269,1
1789421835.6160815,-88,-3,-1.3061028663258305,0.0,0.667140522875817,89.96442819567585,77.13790588073269,1
1789421835.652712,-106,-1,-1.4152411544152006,0.0,0.6659248366013072,88.54918704126065,77.13790588073269,1
1789421835.688285,-117,5,-1.5173366412728284,0.0,0.6562091503267974,87.03185039998782,77.13790588073269,1
1789421835.724874,-112,13,-1.2504122534575668,0.256593239275943,0.6539673202614379,85.78143814653025,77.39449912000863,1
