timestamp,error_x,error_y,u_x,u_y,error_area,angle_x,angle_y
1789401809.3598838,-8,39,-0.2580628565573466,0.3765565268571961,-0.04526797385620915,69.50532898989523,73.47721933186833
1789401809.4069726,-9,44,-0.2640642939402845,0.47495705297096824,-0.04018627450980392,69.24126469595495,73.95217638483929
1789401809.4494343,-13,43,-0.3516744354130174,0.4366962272367228,-0.024450980392156863,68.88959026054194,74.38887261207601
1789401809.4939914,-19,41,-0.44875301857643995,0.4425255637212493,-0.02619934640522876,68.4408372419655,74.83139817579726
1789401809.5376356,-34,44,-0.7120283712765434,0.5677591505528223,-0.005133986928104575,67.72880887068895,75.39915732635008
1789401809.5803392,-48,35,-0.8439113453400475,0.367878951042593,-0.009660130718954248,66.8848975253489,75.76703627739268
1789401809.6257896,-58,33,-0.8897979591729887,0.4612933653630994,-0.014584967320261438,65.99509956617591,76.22832964275578
1789401809.670089,-63,23,-0.8865456025970805,0.2907371390548628,0.001,65.10855396357883,76.51906678181065
1789401809.7129793,-59,15,-0.7433193397958844,0.24325839520181436,0.009013071895424836,64.36523462378294,76.76232517701247
1789401809.7555838,-59,19,-0.79,0.4368980538830094,0.07609150326797386,63.57523462378294,77.19922323089548
1789401809.7980425,-44,-4,-0.4657793531236154,0.0,0.07258496732026144,63.109455270659325,77.19922323089548
1789401809.8411517,-37,-9,-0.48755922456589623,-0.06907190261059931,0.09158169934640523,62.621896046093426,77.13015132828488
1789401809.8861601,-27,-14,-0.35882664150383276,-0.023524958212051895,0.10487581699346406,62.263069404589594,77.10662637007283
1789401809.9295607,-6,-12,-0.018612455192221267,0.0646135107808216,0.13309803921568628,62.244456949397375,77.17123988085365
1789401809.97156,-3,-11,0.0,0.0542853723096275,0.13525816993464052,62.244456949397375,77.22552525316327
1789401810.0154057,8,-15,-0.024632696458789877,-0.056373236358321754,0.11393790849673202,62.21982425293859,77.16915201680494
1789401810.0639393,36,-19,0.49680614336274675,-0.11045799687107269,0.09098366013071896,62.71663039630133,77.05869401993387
1789401810.1073048,40,-15,0.3295092798796297,0.003835103153431531,0.11336274509803922,63.046139676180964,77.0625291230873
1789401810.1509926,43,-19,0.38532213843377094,-0.14465810887244568,0.11013725490196079,63.431461814614735,76.91787101421485
1789401810.1946843,49,-13,0.5224486144973752,0.018449158777683716,0.11556535947712418,63.95391042911211,76.93632017299254
1789401810.2401683,52,-12,0.5640425559207819,-0.04016205713266427,0.1142843137254902,64.51795298503289,76.89615811585988
1789401810.2825103,57,-12,0.6884488474162667,-0.06131489753723144,0.11001307189542484,65.20640183244916,76.83484321832265
1789401810.324924,47,-13,0.4508941994156854,-0.09413253292810585,0.08315032679738563,65.65729603186485,76.74071068539455
1789401810.3693998,39,-11,0.4342607104276124,-0.04967693024330632,0.07731372549019608,66.09155674229245,76.69103375515124
1789401810.41288,29,-11,0.33420264665779564,-0.08168904304504394,0.07218627450980392,66.42575938895025,76.60934471210619
1789401810.4552999,35,0,0.609052621743791,0.0,0.09125490196078431,67.03481201069404,76.60934471210619
1789401810.5002477,32,1,0.486621450702432,0.0,0.08618627450980393,67.52143346139647,76.60934471210619
1789401810.543128,33,2,0.5416398512515957,0.0,0.0791045751633987,68.06307331264807,76.60934471210619
1789401810.5863001,37,4,0.6163108475904978,0.0,0.07319607843137255,68.67938416023857,76.60934471210619
1789401810.631532,48,4,0.8017035895920821,0.0,0.04788562091503268,69.48108774983065,76.60934471210619
1789401810.6747174,49,5,0.7015721537986138,0.0,0.04107516339869281,70.18265990362926,76.60934471210619
1789401810.7163727,51,8,0.7343901678810469,0.18817207003496242,0.03299673202614379,70.9170500715103,76.79751678214116
1789401810.760106,51,5,0.71,0.0,0.0043104575163398695,71.6270500715103,76.79751678214116
1789401810.8049943,48,5,0.6465627321864187,0.0,0.007352941176470588,72.27361280369672,76.79751678214116
1789401810.8476214,46,10,0.6362025304964539,0.21073840950757622,0.023160130718954248,72.90981533419317,77.00825519164873
1789401810.8944802,47,6,0.6806686744229821,0.126044042926361,-0.005013071895424837,73.59048400861614,77.1342992345751
1789401810.939837,48,5,0.6908799966796885,0.0,-0.007450980392156863,74.28136400529583,77.1342992345751
1789401810.9818902,55,13,0.8343778825152316,0.3015036920739866,0.030401960784313724,75.11574188781105,77.43580292664909
1789401811.0239644,50,-1,0.6413902117289333,0.0,-0.03233006535947713,75.75713209953999,77.43580292664909
1789401811.0691648,55,5,0.8053037662906177,0.0,-0.00020588235294117648,76.56243586583061,77.43580292664909
1789401811.1120615,49,-3,0.6199166100411045,0.0,-0.03430065359477124,77.18235247587171,77.43580292664909
1789401811.1575503,53,3,0.773896660893045,0.0,-0.009254901960784314,77.95624913676475,77.43580292664909
1789401811.2030854,46,1,0.5831687819583502,0.0,-0.04190196078431373,78.5394179187231,77.43580292664909
1789401811.247708,41,4,0.553983033191053,0.0,-0.030251633986928105,79.09340095191416,77.43580292664909
1789401811.2908447,24,11,0.23992264393424959,0.30619854869904445,-0.03950326797385621,79.33332359584841,77.74200147534813
1789401811.335541,18,13,0.3129369177308291,0.35235912744951703,-0.043712418300653595,79.64626051357924,78.09436060279765
1789401811.3819587,12,15,0.2554006899950715,0.37154128704226796,-0.04677450980392157,79.9016612035743,78.46590188983991
1789401811.4288995,3,12,0.0,0.2879537091746297,-0.048326797385620915,79.9016612035743,78.75385559901454
1789401811.4736326,17,24,0.3972865570425962,0.5737995597758472,0.02634313725490196,80.2989477606169,79.32765515879039
1789401811.5190492,6,14,0.13903668435513983,0.22996815236496237,-0.029127450980392156,80.43798444497203,79.55762331115535
1789401811.5650241,-9,15,-0.06186933745472806,0.3608845141768696,-0.014081699346405229,80.37611510751731,79.91850782533223
1789401811.6097562,-16,5,-0.0597974009728329,0.0,-0.02061111111111111,80.31631770654448,79.91850782533223
1789401811.653229,-20,-2,-0.08618334911066819,0.0,-0.012627450980392156,80.23013435743381,79.91850782533223
1789401811.6969676,-21,11,-0.07989557681239319,0.2948441835549268,0.05146732026143791,80.15023878062142,80.21335200888716
1789401811.741447,-34,6,-0.37465957480404977,0.20381013112698473,0.02499673202614379,79.77557920581737,80.41716214001414
1789401811.7853692,-43,8,-0.45878997774784147,0.3027656835180582,0.03299673202614379,79.31678922806952,80.7199278235322
1789401811.8294303,-57,19,-0.705505764450399,0.5148466900463263,0.023696078431372548,78.61128346361913,81.23477451357853
1789401811.8748777,-67,20,-0.8173743858069906,0.41100076060785684,0.02107843137254902,77.79390907781215,81.64577527418639
1789401811.9181373,-77,19,-0.9896451136038034,0.3784427691256379,0.01680392156862745,76.80426396420835,82.02421804331203
1789401811.9614944,-88,15,-1.1873095568093706,0.3038483951541026,0.013575163398692811,75.61695440739898,82.32806643846614
1789401812.0054154,-84,7,-0.9944169234196785,0.17892787388922968,0.01415032679738562,74.6225374839793,82.50699431235537
1789401812.0480893,-80,-2,-0.9538542343977776,0.0,0.010173202614379085,73.66868324958152,82.50699431235537
1789401812.0896666,-65,-23,-0.6666846540250114,-0.24678633980843384,0.016542483660130718,73.00199859555651,82.26020797254694
1789401812.134181,-55,-30,-0.6377742161621243,-0.24408519467609147,0.018297385620915034,72.36422437939439,82.01612277787085
1789401812.1781347,-46,-36,-0.5575516438423084,-0.3253814200358569,0.022503267973856208,71.80667273555208,81.690741357835
1789401812.219771,-35,-43,-0.4179707882145556,-0.44695722763930734,0.01415359477124183,71.38870194733752,81.24378413019569
1789401812.2603698,-21,-54,-0.2371123411572117,-0.6523003277754585,0.02042156862745098,71.15158960618031,80.59148380242023
1789401812.3019502,-19,-56,-0.3659773651473671,-0.6073816664313895,0.02166013071895425,70.78561224103294,79.98410213598883
1789401812.345151,-20,-57,-0.4115527742276674,-0.6541678466885558,0.014049019607843138,70.37405946680526,79.32993428930028
1789401812.387435,-20,-59,-0.4,-0.7361408624694213,0.008016339869281046,69.97405946680526,78.59379342683086
1789401812.4305012,-18,-50,-0.35678356701224945,-0.5610657143578288,0.0163921568627451,69.61727589979301,78.03272771247303
1789401812.4743857,-20,-36,-0.4228015743579708,-0.39763611338832583,0.0012091503267973856,69.19447432543504,77.6350915990847
1789401812.516644,-22,-13,-0.44364893407082895,-0.05788843506713304,-0.010261437908496733,68.75082539136422,77.57720316401758
1789401812.5611165,-31,24,-0.6112019603006938,0.47746369994177773,-0.05913071895424837,68.13962343106353,78.05466686395935
1789401812.6049857,-33,29,-0.552816334745878,0.19377474117379612,-0.016196078431372548,67.58680709631764,78.24844160513315
1789401812.648793,-31,22,-0.4872053651007587,0.006212911947833216,-0.05087581699346405,67.09960173121688,78.25465451708098
1789401812.691945,-27,31,-0.4235300941185595,0.3071675398027143,-0.08322875816993464,66.67607163709832,78.5618220568837
1789401812.7370687,-28,31,-0.4910580704353833,0.23079131603240965,-0.04009150326797386,66.18501356666293,78.79261337291611
1789401812.7832866,-28,18,-0.48000000000000004,-0.02317101545548997,-0.0353921568627451,65.70501356666293,78.76944235746062
1789401812.8245976,-20,0,-0.30437608435451696,0.0,-0.02038888888888889,65.40063748230841,78.76944235746062
1789401812.8685591,-19,-18,-0.3784788326942305,-0.48440372290602585,-0.023084967320261437,65.02215864961418,78.2850386345546
1789401812.9107573,-20,-25,-0.411861048583225,-0.44728063538326085,0.0037058823529411765,64.61029760103096,77.83775799917133
1789401812.9535155,-17,-29,-0.334905920546203,-0.4759352316939555,-0.004712418300653594,64.27539168048476,77.36182276747738
1789401812.9975123,-14,-32,-0.3059877173254909,-0.5214093568897116,-0.015202614379084968,63.969403963159266,76.84041341058767
1789401813.0414546,-9,-32,-0.23305828432410713,-0.5154346323013306,-0.023101307189542484,63.73634567883516,76.32497877828634
1789401813.0845437,-3,-31,0.0,-0.49837518223089416,-0.037748366013071896,63.73634567883516,75.82660359605545
1789401813.1279938,13,-25,0.07961301777199536,-0.3810808599205806,-0.06156862745098039,63.815958696607154,75.44552273613486
1789401813.1725278,24,-5,0.20596704724704368,0.0,-0.05496078431372549,64.0219257438542,75.44552273613486
1789401813.2166994,33,27,0.30622855380251246,0.41098514349607357,-0.037016339869281045,64.32815429765671,75.85650787963094
1789401813.262252,45,62,0.4956131576158389,0.9084850903925612,-0.05011111111111111,64.82376745527255,76.7649929700235
1789401813.3107882,51,63,0.5352731749623011,0.6058434480581647,-0.04162745098039216,65.35904063023484,77.37083641808167
1789401813.354204,63,64,0.7861250526027436,0.6726404479135998,-0.030800653594771243,66.14516568283759,78.04347686599526
1789401813.3999655,82,50,1.120750357386156,0.41393258631370755,-0.09669607843137255,67.26591604022374,78.45740945230897
1789401813.4439738,75,41,0.8294493943214395,0.4107073325639845,-0.09438235294117647,68.09536543454519,78.86811678487295
1789401813.492362,69,29,0.8281045486071829,0.29706046504579703,-0.08100980392156863,68.92346998315237,79.16517724991876
1789401813.5357566,24,5,-0.071633595732223,0.0,0.13569934640522877,68.85183638742015,79.16517724991876
1789401813.5766103,-21,9,-0.5860099262546268,0.11750300225950716,0.34308496732026145,68.26582646116552,79.28268025217827
1789401813.6179316,-2,-9,0.0,-0.16965686283985199,0.25108169934640523,68.26582646116552,79.11302338933841
1789401813.6606603,15,-21,0.5644455105536288,-0.22928652089233098,0.1891732026143791,68.83027197171914,78.88373686844608
1789401813.703951,30,-29,0.672754871164027,-0.2866688513351124,0.16866993464052288,69.50302684288317,78.59706801711097
1789401813.747153,55,-30,1.0391889506663137,-0.24181746557668019,0.12923529411764706,70.54221579354949,78.3552505515343
1789401813.7908409,98,-17,1.6730428430836524,0.03373724833041877,0.02091503267973856,72.21525863663314,78.38898779986472
1789401813.83518,104,-22,1.3077279881153585,-0.2409909195326922,-0.02976470588235294,73.5229866247485,78.14799688033203
1789401813.8792508,102,-25,1.1973644257597262,-0.270667863276327,-0.03762091503267974,74.72035105050823,77.8773290170557
1789401813.9229527,92,-29,1.0053977726045664,-0.3477813530756748,-0.07363071895424837,75.7257488231128,77.52954766398003
1789401813.9685514,86,-33,0.9943165543485637,-0.4159086099927871,-0.08960130718954248,76.72006537746135,77.11363905398724
1789401814.0137541,74,-35,0.8073185463249521,-0.4458547196748226,-0.08473856209150327,77.5273839237863,76.66778433431242
1789401814.0576723,64,-22,0.7259257728145518,-0.16496552865314304,-0.10093790849673202,78.25330969660085,76.50281880565927
1789401814.1019802,57,-8,0.6910379908882112,-0.022111767432867968,-0.10392156862745099,78.94434768748906,76.48070703822641
1789401814.1470134,46,2,0.5396400367309458,0.0,-0.0987516339869281,79.48398772422,76.48070703822641
1789401814.1922271,17,5,0.04923477196850223,0.0,-0.10392483660130719,79.5332224961885,76.48070703822641
1789401814.2344172,6,-1,0.12961106024123628,0.0,-0.11480718954248366,79.66283355642973,76.48070703822641
1789401814.2783804,-5,-5,0.0,0.0,-0.11954901960784314,79.66283355642973,76.48070703822641
1789401814.323433,-14,-11,-0.07795756542214761,-0.2656294074401224,-0.1239313725490196,79.58487599100758,76.2150776307863
1789401814.3663802,-17,-15,-0.04426665426008899,-0.35831057688011153,-0.12689869281045751,79.5406093367475,75.85676705390618
1789401814.4118814,-20,-19,-0.09044875616955306,-0.41296448902501787,-0.13159150326797386,79.45016058057794,75.44380256488117
1789401814.4551187,-27,-22,-0.23191375531667335,-0.4527709380129144,-0.14037581699346405,79.21824682526128,74.99103162686825
1789401814.5002098,-30,-21,-0.24124131949457922,-0.3989122881221516,-0.14333660130718953,78.9770055057667,74.5921193387461
1789401814.5464199,-34,-12,-0.32257997910365527,-0.22267532949693708,-0.15165032679738563,78.65442552666305,74.36944400924916
1789401814.5907357,-45,6,-0.5535549750352168,0.06844078532160788,-0.168359477124183,78.10087055162784,74.43788479457078
1789401814.6353796,-50,19,-0.5798944125787864,0.15797455011444966,-0.17433333333333334,77.52097613904905,74.59585934468522
1789401814.6794913,-55,27,-0.6789971785152625,0.20670531163147043,-0.17170588235294118,76.8419789605338,74.80256465631669
1789401814.7239165,-64,33,-0.8707603834672021,0.27298799348435254,-0.17683986928104575,75.9712185770666,75.07555264980104
1789401814.768636,-55,40,-0.6277971689921152,0.3894521857365723,-0.18455882352941178,75.34342140807448,75.46500483553761
1789401814.8142757,-49,46,-0.6244178875772026,0.478898405646496,-0.18192156862745099,74.71900352049727,75.9439032411841
1789401814.8597612,-44,55,-0.584772258037332,0.6523088051023229,-0.16548039215686275,74.13423126245993,76.59621204628642
1789401814.9063652,-41,55,-0.5779559942548056,0.6044984674453736,-0.16501633986928105,73.55627526820513,77.20071051373179
1789401814.952959,-36,57,-0.5063174439023392,0.6990712371246813,-0.15062091503267974,73.0499578243028,77.89978175085648
1789401814.9979663,-26,45,-0.3489702565622982,0.4648197617360188,-0.1677483660130719,72.7009875677405,78.3646015125925
1789401815.0433996,-24,40,-0.4179148355843404,0.5293487538520535,-0.17173856209150326,72.28307273215616,78.89395026644455
1789401815.0975456,-24,36,-0.44,0.5230955276147573,-0.1652091503267974,71.84307273215616,79.4170457940593
1789401815.144036,-33,21,-0.6268124826885791,0.2486706874269186,-0.1543235294117647,71.21626024946758,79.66571648148623
1789401815.1880295,-47,8,-0.8291239980272179,0.13223159058634784,-0.15090522875816995,70.38713625144037,79.79794807207257
1789401815.2327943,-61,-6,-0.9664863634667762,-0.021776156929640467,-0.16205228758169934,69.4206498879736,79.77617191514292
1789401815.2811036,-69,-9,-0.9727119833956982,0.06489302284160482,-0.1519705882352941,68.4479379045779,79.84106493798453
1789401815.325386,-65,-11,-0.8048047066936771,0.04360298072726854,-0.15926470588235295,67.64313319788423,79.8846679187118
1789401815.369208,-66,-10,-0.8714107123424817,0.07884011971125027,-0.13905228758169935,66.77172248554174,79.96350803842304
1789401815.4137876,-69,-16,-0.9236191600895592,-0.07410753925853324,-0.13972549019607844,65.84810332545219,79.88940049916451
1789401815.4575105,-61,-16,-0.7183397564426866,-0.02083342552185058,-0.14863725490196078,65.1297635690095,79.86856707364265
1789401815.5013692,-59,-16,-0.7672044978994224,-0.0348635768890381,-0.14602287581699347,64.36255907111007,79.83370349675361
1789401815.5457914,-57,-20,-0.7475245342064228,-0.13764172137600175,-0.14790196078431372,63.61503453690365,79.69606177537761
1789401815.5919044,-57,-23,-0.77,-0.17638527625851275,-0.13236274509803922,62.84503453690365,79.5196764991191
1789401815.6358466,-71,-19,-1.0692880246960466,-0.07504227299134675,-0.08147385620915033,61.7757465122076,79.44463422612775
1789401815.6796272,-75,-22,-0.9956749083900054,-0.20407130114946462,-0.0706437908496732,60.78007160381759,79.24056292497828
1789401815.7239375,-75,-25,-0.95,-0.2558265500851487,-0.06339542483660131,59.830071603817586,78.98473637489313
1789401815.7671576,-75,-28,-0.95,-0.31086801396390357,-0.06418300653594772,58.88007160381758,78.67386836092923
1789401815.8115864,-67,-29,-0.7800287119314862,-0.3231901352146931,-0.05895098039215686,58.1000428918861,78.35067822571455
1789401815.855843,-73,-32,-0.9979628397355571,-0.40416124148325444,-0.05348366013071895,57.10208005215054,77.9465169842313
1789401815.8999777,-81,-34,-1.1004817469434423,-0.4429175160628793,-0.05853921568627451,56.0015983052071,77.50359946816842
1789401815.9453216,-86,-39,-1.1150902079458649,-0.5607533696233864,-0.06132352941176471,54.886508097261235,76.94284609854503
1789401815.9916592,-92,-35,-1.1847259147235383,-0.45491602151581395,-0.09983986928104575,53.7017821825377,76.48793007702922
1789401816.0344908,-106,-21,-1.4235853108163072,-0.2125959500824061,-0.06492483660130718,52.27819687172139,76.27533412694682
1789401816.0782378,-106,-18,-1.26,-0.3275456534190158,-0.07549019607843137,51.01819687172139,75.9477884735278
1789401816.123106,-99,-17,-1.111714675767918,-0.35591852766740173,-0.10597712418300653,49.90648219595347,75.5918699458604
1789401816.167409,-89,-6,-0.9774477665609387,-0.13584872800856784,-0.15015686274509804,48.92903442939254,75.45602121785183
1789401816.2114022,-77,3,-0.8356052292887163,0.0,-0.1809705882352941,48.09342920010382,75.45602121785183
1789401816.253633,-47,0,-0.314656910642576,0.0,-0.16580392156862744,47.778772289461244,75.45602121785183
1789401816.302233,-24,5,-0.2031523579439436,0.0,-0.139359477124183,47.5756199315173,75.45602121785183
1789401816.356181,-7,17,-0.1099185304590295,0.09510014589431631,-0.09533006535947712,47.465701401058276,75.55112136374615
1789401816.4138532,18,17,0.21682925355813512,0.05377612113952637,0.11045098039215687,47.682530654616414,75.60489748488567
1789401816.4660563,58,18,0.8447201950415011,0.09215131054448823,0.381843137254902,48.52725084965792,75.69704879543016
1789401816.516219,61,36,0.5823778591298667,0.4782852746492777,0.30976470588235294,49.10962870878778,76.17533407007944
1789401816.575593,66,51,0.7228191501969651,0.6355404497250616,0.18879411764705883,49.83244785898474,76.8108745198045
1789401816.627201,92,74,1.2863802688342154,1.0380992676969463,0.12390849673202614,51.11882812781896,77.84897378750145
1789401816.6716182,116,83,1.630600258064516,1.080792857995688,0.16698366013071894,52.749428385883476,78.92976664549714
1789401816.7135162,121,84,1.4696863633517567,1.0519352345612967,0.191281045751634,54.21911474923523,79.98170188005844
1789401816.7558064,133,76,1.6720249332648582,0.8653765206846958,0.19033006535947714,55.89113968250009,80.84707840074313
1789401816.7990115,139,64,1.6592525537160974,0.7012023186423478,0.18334313725490195,57.55039223621618,81.54828071938547
1789401816.8450809,146,50,1.7360372933327808,0.548051339378131,0.19367647058823528,59.28642952954896,82.09633205876361
1789401816.885605,118,-25,1.0343305273320225,-0.9958098600338614,0.4095065359477124,60.320760056880985,81.10052219872975
1789401816.9290488,108,-28,1.164803515517715,-0.15911651957531803,0.4452875816993464,61.4855635723987,80.94140567915443
1789401816.9689825,112,-48,1.370094400917256,-0.6133349535124919,0.39415686274509804,62.85565797331596,80.32807072564194
1789401817.009529,107,-62,1.2084121651385846,-0.7258388606205051,0.383656862745098,64.06407013845454,79.60223186502144
1789401817.0488973,109,-76,1.3155038003624027,-0.9309932040215637,0.428343137254902,65.37957393881695,78.67123866099988
